# Time (s),Elevator (deg),Throttle,Pitch Rate (deg/s),Pitch Angle (deg),Altitude (m)
9.290000000000000924e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.452827942520599436e+01,-8.169524770809979941e+01,-2.186694739478161864e+02
9.300000000000000711e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.390572875075074677e+01,-8.224546838464777920e+01,-2.191160421950356181e+02
9.310000000000000497e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.332651410728357888e+01,-8.278379292670281586e+01,-2.195634364518221560e+02
9.320000000000000284e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.279421793826767129e+01,-8.330870250379000197e+01,-2.200116473029187034e+02
9.330000000000000071e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.231166451426143027e+01,-8.381845381748786394e+01,-2.204606636191973905e+02
9.339999999999999858e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.188098026177581090e+01,-8.431094810893443992e+01,-2.209104726587192431e+02
9.349999999999999645e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.150365998597884243e+01,-8.478355063528904623e+01,-2.213610601690307078e+02
9.359999999999999432e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.118063532308517694e+01,-8.523284528562385276e+01,-2.218124104890763988e+02
9.370000000000000995e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.091234212325842634e+01,-8.565431152076294552e+01,-2.222645066493811612e+02
9.380000000000000782e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.069878392209145801e+01,-8.604192816558460777e+01,-2.227173304694284752e+02
9.390000000000000568e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.053958918397417222e+01,-8.638776221461208138e+01,-2.231708626514271998e+02
9.400000000000000355e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.043406056982671259e+01,-8.668172454292108853e+01,-2.236250828699043893e+02
9.410000000000000142e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.038121507143905120e+01,-8.691188325889056898e+01,-2.240799698567821565e+02
9.419999999999999929e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.037981444293667721e+01,-8.706589765970002759e+01,-2.245355014817862411e+02
9.429999999999999716e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.042838592624831762e+01,-8.713385596904720387e+01,-2.249916548281909456e+02
9.439999999999999503e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.052523379341346299e+01,-8.711165771996655849e+01,-2.254484062640273123e+02
9.450000000000001066e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.066844269789667976e+01,-8.700284544677778342e+01,-2.259057315089723943e+02
9.460000000000000853e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.085587422600085716e+01,-8.681741449230413821e+01,-2.263636056971969879e+02
9.470000000000000639e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.108515835688935169e+01,-8.656853031032584056e+01,-2.268220034364836692e+02
9.480000000000000426e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.135368176738617052e+01,-8.626935406189080879e+01,-2.272808988639396830e+02
9.490000000000000213e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.165857505038868425e+01,-8.593123730302997387e+01,-2.277402656986259615e+02
9.500000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.199670095130405656e+01,-8.556320238532693168e+01,-2.282000772914097979e+02
9.509999999999999787e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.236464566654767339e+01,-8.517212813210842626e+01,-2.286603066723302220e+02
9.519999999999999574e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.275871509621288880e+01,-8.476317573629475532e+01,-2.291209265957455727e+02
9.529999999999999361e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.317493770713149104e+01,-8.434022100810805966e+01,-2.295819095835182395e+02
9.540000000000000924e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.360907535332886198e+01,-8.390621158199459728e+01,-2.300432279664825046e+02
9.550000000000000711e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.405664303173676899e+01,-8.346343773932086663e+01,-2.305048539244420169e+02
9.560000000000000497e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.451293813771940222e+01,-8.301372960071570617e+01,-2.309667595249532042e+02
9.570000000000000284e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.497307934507166038e+01,-8.255859795896505204e+01,-2.314289167611688640e+02
9.580000000000000071e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.543205478740453174e+01,-8.209933391191015062e+01,-2.318912975890411872e+02
9.589999999999999858e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.588477878138041177e+01,-8.163707893181594955e+01,-2.323538739642125677e+02
9.599999999999999645e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.632615592581952768e+01,-8.117287381676155178e+01,-2.328166178789513197e+02
9.609999999999999432e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.675115105170357310e+01,-8.070769251018437274e+01,-2.332795013995147713e+02
9.620000000000000995e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.715486320188958302e+01,-8.024266534174395815e+01,-2.337424967043396009e+02
9.630000000000000782e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.746317586046078674e+01,-7.977882332698150947e+01,-2.342055760590821194e+02
9.640000000000000568e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.776848817210407105e+01,-7.931702196445125708e+01,-2.346687122591753223e+02
9.650000000000000355e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.801569395353778447e+01,-7.885814577422945604e+01,-2.351318780497544481e+02
9.660000000000000142e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.823186352300187707e+01,-7.840303377160303455e+01,-2.355950465914145866e+02
9.669999999999999929e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.839028775448919362e+01,-7.795252272143981997e+01,-2.360581913371143514e+02
9.679999999999999716e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.850685814039966459e+01,-7.750741002438408600e+01,-2.365212861129120938e+02
9.689999999999999503e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.856560800404339773e+01,-7.706847698742062391e+01,-2.369843052143368425e+02
9.700000000000001066e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.857637720326208353e+01,-7.663646339451960898e+01,-2.374472233509796411e+02
9.710000000000000853e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.853015574633958806e+01,-7.621208030100034136e+01,-2.379100158460699959e+02
9.720000000000000639e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.843373476150532042e+01,-7.579599165664902216e+01,-2.383726585195486223e+02
9.730000000000000426e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.828278859732204609e+01,-7.538882091852920553e+01,-2.388351279294092819e+02
9.740000000000000213e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.808276887060748805e+01,-7.499113775080745370e+01,-2.392974012414836409e+02
9.750000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.783260205548722865e+01,-7.460346125055974653e+01,-2.397594564733268498e+02
9.759999999999999787e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.753731573103240748e+01,-7.422625055473589839e+01,-2.402212723767055991e+02
9.769999999999999574e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.719811905542127306e+01,-7.385990654653933518e+01,-2.406828286618423363e+02
9.779999999999999361e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.682003877445654183e+01,-7.350476568548498335e+01,-2.411441059028026359e+02
9.790000000000000924e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.640585395250369061e+01,-7.316110144231518575e+01,-2.416050857311428501e+02
9.800000000000000711e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.596071097204539768e+01,-7.282912093550596921e+01,-2.420657507646403417e+02
9.810000000000000497e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.548839536015292850e+01,-7.250896689630464209e+01,-2.425260847661033665e+02
9.820000000000000284e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.499411532880074560e+01,-7.220071681232008132e+01,-2.429860725907672361e+02
9.830000000000000071e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.448219732383209646e+01,-7.190438588085201843e+01,-2.434457003097697623e+02
9.839999999999999858e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.395775985611417980e+01,-7.161992837875739326e+01,-2.439049551696025162e+02
9.849999999999999645e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.342528134283899277e+01,-7.134724178644809456e+01,-2.443638256817710612e+02
9.859999999999999432e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.288960353955862104e+01,-7.108617006365821567e+01,-2.448223015877583464e+02
9.870000000000000995e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.235503780677424857e+01,-7.083650890259053767e+01,-2.452803739175029420e+02
9.880000000000000782e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.182596593911591043e+01,-7.059801052356431228e+01,-2.457380349545170191e+02
9.890000000000000568e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.130628195833439520e+01,-7.037038983870701259e+01,-2.461952782664991446e+02
9.900000000000000355e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.079975344579039387e+01,-7.015333031450927592e+01,-2.466520986669294757e+02
9.910000000000000142e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.030967485291544250e+01,-6.994649069728799873e+01,-2.471084922216054451e+02
9.919999999999999929e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.983908827589287682e+01,-6.974951143989298430e+01,-2.475644562047929753e+02
9.929999999999999716e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.939057182326531148e+01,-6.956202155882304794e+01,-2.480199890858027629e+02
9.939999999999999503e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.896637934392787628e+01,-6.938364510261365581e+01,-2.484750904793436064e+02
9.950000000000001066e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.856831610034982560e+01,-6.921400767947143606e+01,-2.489297611164401758e+02
9.960000000000000853e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.819783273730153184e+01,-6.905274246287507367e+01,-2.493840027898641551e+02
9.970000000000000639e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.785595792004950511e+01,-6.889949594734463290e+01,-2.498378183137047586e+02
9.980000000000000426e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.754336700589927034e+01,-6.875393304488721924e+01,-2.502912114655831886e+02
9.990000000000000213e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.726035195895283891e+01,-6.861574169113616506e+01,-2.507441869390062834e+02
